id,type,a,b,c,d,e
3487,axial,4,1,0,2,-
3488,axial,2,4,0,6,3
3489,axial,5,6,0,4,2
3490,axial,1,6,4,-1,-
3491,axial,3,3,3,2,-
3492,axial,2,1,5,4,2
3493,axial,4,3,0,8,-
3494,axial,1,2,1,3,-
3495,smd,394,-,-,-,-
3496,axial,1,0,2,4,-
3497,axial,1,0,-1,2,-
3498,axial,2,4,0,4,-
3499,axial,1,1,-2,-2,-
3500,axial,3,0,0,1,-
3501,axial,1,6,1,1,-
3502,axial,1,-1,-1,8,-
3503,axial,9,1,3,4,-
3504,axial,2,0,4,1,-
3505,axial,1,3,0,4,1
3506,axial,5,6,1,9,-
3507,axial,7,5,1,-1,-
3508,smd,7322,-,-,-,-
3509,axial,2,2,6,3,2
3510,axial,4,8,3,1,-
3511,axial,4,1,2,-1,1
3512,axial,5,7,1,2,1
3513,axial,2,1,5,2,1
3514,axial,8,-1,0,1,-
3515,axial,8,8,-,-,-
3516,axial,1,-,-,-,-
3517,smd,150,-,-,-,-
3518,axial,8,6,8,1,9
3519,axial,5,2,3,4,2
3520,axial,2,3,2,0,2
3521,axial,4,4,-2,8,8
3522,axial,5,6,2,2,1
3523,axial,1,1,-2,-2,-
3524,smd,-,-,-,-,-
3525,smd,392,-,-,-,-
3526,axial,2,2,2,3,-
3527,axial,4,7,0,4,-
3528,axial,9,0,4,1,-
3529,smd,436,-,-,-,-
3530,axial,2,0,5,4,-
3531,smd,3013,-,-,-,-
3532,axial,1,3,3,0,2
3533,smd,0908,-,-,-,-
3534,smd,3302,-,-,-,-
3535,axial,3,1,6,2,1
3536,axial,2,2,0,5,1
3537,axial,1,1,-2,-1,-
3538,axial,4,1,2,4,1
3539,axial,1,1,8,-1,-
3540,smd,3474,-,-,-,-
3541,axial,6,3,3,2,-
3542,axial,3,3,1,-,-
3543,axial,1,4,1,1,-
3544,axial,6,6,6,3,-
3545,smd,125,-,-,-,-
3546,axial,1,2,2,4,-
3547,axial,9,2,0,3,-
3548,axial,7,3,1,9,-
3549,axial,7,3,2,4,2
3550,axial,1,7,1,2,2
3551,axial,1,6,1,-,-
3552,axial,2,7,4,4,2
3553,axial,1,2,3,4,-1
3554,axial,1,-,-,-,-
3555,axial,3,1,6,4,1
3556,axial,1,8,0,4,-
3557,axial,3,3,4,-2,-
3558,smd,5234,-,-,-,-
3559,axial,1,2,0,-1,-
3560,axial,8,1,0,0,-
3561,axial,1,2,5,1,-
3562,axial,1,-2,9,1,-
3563,axial,1,5,4,8,-
3564,axial,4,4,-2,-,-
3565,axial,2,4,1,8,-
3566,axial,1,0,7,4,1
3567,axial,1,0,7,-1,2
3568,axial,1,5,5,8,-
3569,axial,1,3,5,4,-
3570,axial,1,2,0,2,2
3571,axial,3,6,5,2,2
3572,axial,1,8,2,0,-
3573,smd,135,-,-,-,-
3574,axial,2,2,2,-,-
3575,smd,225,-,-,-,-
3576,smd,153,-,-,-,-
3577,axial,2,5,1,1,-
3578,axial,8,8,-,-,-
3579,axial,2,2,1,0,2
3580,axial,5,3,6,2,2
3581,axial,1,3,0,-1,-
3582,axial,1,1,9,-,-
3583,axial,4,5,0,1,-
3584,axial,1,1,7,4,3
3585,axial,4,6,4,4,3
3586,smd,914,-,-,-,-
3587,axial,8,1,9,8,4
3588,axial,1,0,1,2,-
3589,axial,4,5,2,2,-
3590,smd,31R1,-,-,-,-
3591,axial,7,7,2,1,-
3592,axial,1,9,1,-,-
3593,axial,4,0,2,4,1
3594,axial,1,4,8,8,-
3595,axial,-2,1,5,8,9
3596,axial,1,2,1,0,1
3597,smd,151,-,-,-,-
3598,axial,6,9,0,2,-
3599,axial,2,6,2,1,-
3600,axial,6,6,5,0,1
3601,axial,1,1,1,1,-
3602,axial,8,8,1,8,1
3603,axial,1,2,7,3,2
3604,smd,4532,-,-,-,-
3605,axial,1,2,3,3,2
3606,axial,8,8,8,1,1
3607,axial,2,0,3,1,-
3608,axial,8,-,-,-,-
3609,axial,1,4,0,3,1
3610,smd,130,-,-,-,-
3611,axial,2,4,0,0,3
3612,axial,2,2,4,9,-
3613,axial,8,2,0,1,-
3614,axial,5,9,1,2,-
3615,axial,5,6,4,4,-
3616,smd,2322,-,-,-,-
3617,axial,2,2,-2,-1,-
3618,axial,0,4,4,1,-
3619,smd,1623,-,-,-,-
3620,axial,8,9,8,-,-
3621,smd,1022,-,-,-,-
3622,axial,4,1,2,1,2
3623,axial,8,-,-,-,-
3624,axial,8,8,2,8,7
3625,smd,382,-,-,-,-
3626,axial,1,1,0,1,-
3627,axial,2,1,1,3,-
3628,smd,164,-,-,-,-
3629,axial,7,7,1,1,-
3630,axial,1,1,-2,-,-
3631,axial,3,6,3,8,-
3632,axial,1,5,7,4,1
3633,axial,2,3,2,3,1
3634,axial,8,-1,-1,1,-
3635,axial,2,4,0,-,-
3636,axial,5,1,5,4,-
3637,axial,5,3,6,3,1
3638,axial,5,6,2,3,1
3639,axial,2,1,5,1,1
3640,smd,355,-,-,-,-
3641,axial,2,4,4,3,-
3642,smd,115,-,-,-,-
3643,axial,2,2,1,1,2
3644,axial,2,4,2,9,-
3645,axial,8,1,1,9,9
3646,axial,8,8,8,-,-
3647,axial,-2,1,1,-,-
3648,axial,1,0,0,8,-
3649,axial,1,6,1,-2,-
3650,axial,5,6,5,8,-
3651,axial,1,2,0,1,1
3652,smd,682,-,-,-,-
3653,axial,2,7,7,2,-
3654,axial,5,1,5,-,-
3655,axial,1,2,4,5,1
3656,axial,1,3,2,4,-
3657,axial,6,6,1,2,-
3658,axial,1,0,1,8,-
3659,axial,1,3,2,-2,-
3660,smd,474,-,-,-,-
3661,axial,-2,9,4,6,9
3662,axial,8,0,3,2,-
3663,axial,3,3,9,4,-
3664,axial,2,3,7,3,1
3665,axial,-2,0,1,1,-
3666,axial,3,0,3,4,-
3667,axial,5,7,5,2,2
3668,axial,2,7,4,2,1
3669,axial,1,0,4,1,-
3670,axial,1,2,5,-2,-
3671,axial,3,6,4,9,-
3672,axial,1,0,0,9,-
3673,smd,-,-,-,-,-
3674,axial,-2,-2,-,-,-
3675,axial,9,1,2,4,-
3676,axial,1,5,0,4,-
3677,axial,5,4,3,3,-
3678,axial,3,1,6,2,2
3679,axial,1,1,-2,4,-
3680,axial,2,1,0,0,2
3681,axial,3,4,2,6,3
3682,axial,1,3,1,3,-
3683,axial,1,8,4,8,9
3684,axial,1,1,2,0,2
3685,axial,3,4,8,4,-
3686,axial,1,1,9,4,-
3687,axial,2,2,2,4,-
3688,axial,5,6,0,9,-
3689,axial,4,2,3,1,2
3690,axial,3,0,5,-1,-
3691,axial,1,-,-,-,-
3692,smd,-,-,-,-,-
3693,axial,8,8,8,8,-
3694,axial,1,1,2,-1,-
3695,axial,7,3,2,3,2
3696,axial,1,3,1,-,-
3697,axial,5,6,3,-1,-
3698,smd,122,-,-,-,-
3699,axial,2,3,4,4,-
3700,smd,-,-,-,-,-
3701,axial,1,4,3,4,2
3702,axial,1,4,0,0,1
3703,axial,9,1,7,4,-
3704,smd,333,-,-,-,-
3705,axial,1,3,4,-1,-
3706,smd,1743,-,-,-,-
3707,axial,1,5,3,8,-
3708,axial,8,-,-,-,-
3709,axial,2,4,3,9,-
3710,axial,3,3,2,4,-
3711,axial,5,4,4,2,-
3712,axial,6,0,8,4,-
3713,axial,3,6,5,8,-
3714,axial,3,6,-1,4,-
3715,axial,3,6,5,4,1
3716,axial,4,7,5,1,1
3717,axial,5,1,4,-1,-
3718,axial,2,7,1,-2,-
3719,axial,4,3,2,1,1
3720,axial,7,5,0,1,2
3721,axial,3,3,4,4,-
3722,axial,1,5,-1,-,-
3723,axial,4,1,2,2,1
3724,axial,8,2,4,0,-
3725,axial,3,4,0,4,2
3726,axial,4,1,1,8,-
3727,axial,1,1,-2,-1,-
3728,axial,9,4,3,4,-
3729,axial,6,6,6,1,-
3730,smd,4023,-,-,-,-
3731,axial,1,8,2,4,-
3732,axial,8,9,9,-2,-
3733,smd,78R7,-,-,-,-
3734,axial,3,3,2,4,2
3735,axial,1,3,2,9,-
3736,axial,2,4,1,2,-
3737,axial,1,-1,1,9,-
3738,axial,2,2,9,-,-
3739,axial,2,7,4,1,-
3740,axial,8,-,-,-,-
3741,axial,1,1,0,2,-
3742,axial,1,0,0,3,2
3743,axial,7,7,4,1,-
3744,axial,7,2,5,-,-
3745,axial,6,6,4,3,-
3746,axial,2,7,2,4,-
3747,smd,3571,-,-,-,-
3748,axial,2,5,0,1,-
3749,axial,2,2,2,9,-
3750,smd,201,-,-,-,-
3751,axial,0,-2,4,1,-
3752,axial,1,0,3,1,-
3753,axial,1,1,-2,9,-
3754,axial,5,6,3,9,-
3755,axial,9,1,1,-1,-
3756,axial,-2,-2,-2,2,2
3757,axial,2,1,0,3,1
3758,smd,8252,-,-,-,-
3759,axial,8,7,9,-1,-
3760,axial,2,7,0,2,1
3761,smd,14R0,-,-,-,-
3762,axial,6,4,1,2,-
3763,axial,7,7,3,2,-
3764,axial,7,5,5,4,-
3765,axial,-2,2,4,1,-
3766,axial,0,0,1,2,1
3767,smd,915,-,-,-,-
3768,axial,4,7,-1,-1,-
3769,smd,6406,-,-,-,-
3770,axial,2,0,0,6,1
3771,axial,1,9,1,8,-
3772,axial,8,4,4,8,8
3773,axial,1,1,-1,4,-
3774,smd,071,-,-,-,-
3775,smd,1473,-,-,-,-
3776,axial,2,4,4,8,-
3777,axial,1,5,4,4,1
3778,smd,3744,-,-,-,-
3779,axial,2,2,2,-1,-
3780,axial,2,0,5,4,-
3781,axial,1,5,4,4,-
3782,axial,2,4,8,4,-
3783,axial,4,7,5,0,2
3784,axial,4,7,3,4,-
3785,smd,11R3,-,-,-,-
3786,axial,1,3,0,1,2
3787,axial,1,5,4,-1,-
3788,axial,2,4,2,-2,-
3789,smd,15R8,-,-,-,-
3790,axial,9,0,4,2,-
3791,axial,1,6,0,9,-
3792,axial,1,0,2,3,1
3793,smd,1200,-,-,-,-
3794,axial,2,2,1,3,-
3795,axial,1,-1,4,9,-
3796,axial,7,5,5,4,-
3797,axial,4,3,5,-,-
3798,axial,1,2,9,8,8
3799,smd,102,-,-,-,-
3800,axial,1,2,3,-,-
3801,smd,201,-,-,-,-
3802,axial,1,1,4,2,-
3803,axial,1,4,4,1,-
3804,axial,3,6,5,1,1
3805,axial,2,4,0,1,-
3806,axial,1,2,1,1,1
3807,axial,1,4,7,4,1
3808,axial,4,1,4,1,-
3809,axial,1,2,1,9,-
3810,axial,2,7,4,9,-
3811,axial,6,3,4,3,1
3812,axial,1,1,9,8,9
3813,axial,1,0,2,1,-
3814,axial,8,8,-2,8,3
3815,axial,9,9,-,-,-
3816,smd,124,-,-,-,-
3817,axial,2,2,2,4,-
3818,smd,681,-,-,-,-
3819,axial,9,9,-2,9,-2
3820,axial,1,2,1,-2,-
3821,smd,913,-,-,-,-
3822,axial,4,3,1,8,-
3823,axial,1,2,1,4,1
3824,axial,3,9,5,4,-
3825,axial,2,7,0,0,1
3826,axial,3,6,2,-1,-
3827,axial,5,3,6,3,2
3828,axial,2,4,3,-2,-
3829,axial,3,3,2,3,1
3830,axial,5,1,1,9,-
3831,smd,2740,-,-,-,-
3832,axial,1,1,2,-2,-
3833,axial,0,5,5,1,-
3834,axial,1,1,-1,8,-
3835,axial,2,2,0,0,2
3836,axial,6,9,9,6,8
3837,axial,2,2,0,4,-
3838,axial,4,7,5,1,1
3839,axial,2,2,6,4,1
3840,axial,2,4,0,3,1
3841,axial,1,6,2,1,2
3842,smd,1303,-,-,-,-
3843,smd,-,-,-,-,-
3844,axial,1,4,7,2,2
3845,axial,4,1,2,1,1
3846,smd,200,-,-,-,-
3847,axial,4,3,2,-,-
3848,axial,4,7,-1,4,-1
3849,axial,2,2,9,8,9
3850,smd,4303,-,-,-,-
3851,smd,153,-,-,-,-
3852,axial,7,1,4,2,-
3853,axial,4,7,3,9,-
3854,axial,4,0,2,2,-
3855,smd,621,-,-,-,-
3856,axial,6,1,4,1,-
3857,smd,384,-,-,-,-
3858,axial,1,5,0,1,-
3859,axial,4,7,-1,1,-
3860,axial,-1,4,3,6,-
3861,axial,6,8,4,-1,-
3862,axial,9,9,4,2,-2
3863,axial,7,5,5,4,4
3864,axial,1,1,1,2,-
3865,axial,0,7,-1,2,1
3866,axial,5,1,2,4,-
3867,axial,2,7,1,-,-
3868,axial,9,1,5,8,-
3869,axial,4,1,2,0,1
3870,axial,1,1,0,-,-
3871,axial,3,0,1,2,-
3872,axial,2,4,3,4,-
3873,axial,1,3,1,-2,-
3874,axial,6,6,9,6,-
3875,smd,303,-,-,-,-
3876,axial,6,2,0,2,1
3877,axial,2,9,9,-2,2
3878,axial,1,3,1,-1,-
3879,axial,1,1,0,2,1
3880,smd,5491,-,-,-,-
3881,smd,622,-,-,-,-
3882,axial,3,4,7,4,2
3883,axial,1,5,-1,8,-
3884,axial,1,3,3,0,1
3885,smd,220,-,-,-,-
3886,axial,1,1,0,0,1
3887,axial,8,8,1,1,-
3888,axial,8,8,8,-,-
3889,smd,110,-,-,-,-
3890,axial,3,0,4,9,-
3891,axial,1,3,7,1,-
3892,axial,1,5,4,0,1
3893,axial,3,0,1,4,2
3894,axial,8,1,1,1,-
3895,axial,8,-,-,-,-
3896,axial,7,5,0,1,1
3897,axial,7,1,5,1,1
3898,axial,2,7,5,-2,-
3899,axial,6,1,4,2,-
3900,axial,6,6,5,-1,2
3901,smd,-,-,-,-,-
3902,axial,1,-,-,-,-
3903,smd,1580,-,-,-,-
3904,axial,6,3,4,4,1
3905,axial,2,4,3,2,-
3906,axial,4,3,3,4,-
3907,axial,1,5,0,4,1
3908,axial,4,4,5,3,1
3909,axial,1,5,1,4,-
3910,axial,1,1,2,9,-
3911,axial,5,6,4,-,-
3912,axial,4,2,5,7,-
3913,smd,91R0,-,-,-,-
3914,axial,2,4,4,-1,-
3915,axial,7,3,2,3,1
3916,axial,1,4,0,1,1
3917,axial,4,5,3,1,-
3918,axial,3,0,0,8,-
3919,axial,1,6,0,4,-
3920,axial,1,7,1,-1,-
3921,axial,7,5,-1,2,-
3922,axial,5,1,4,4,-
3923,axial,1,0,-1,-1,-
3924,axial,1,5,0,0,2
3925,axial,2,4,5,8,-
3926,axial,1,0,-1,-1,-
3927,axial,2,4,4,2,-
3928,axial,8,1,-2,9,2
3929,axial,2,4,8,-1,-
3930,axial,9,1,1,1,-
3931,smd,683,-,-,-,-
3932,axial,0,9,3,1,-
3933,axial,-2,2,4,4,-
3934,axial,6,1,0,2,-
3935,smd,330,-,-,-,-
3936,axial,1,0,1,-1,-
3937,axial,3,3,2,0,1
3938,axial,4,8,1,2,-
3939,axial,1,5,1,1,-
3940,axial,1,2,-1,8,-
3941,axial,8,1,3,0,-
3942,axial,2,7,7,1,-
3943,axial,2,1,2,3,-
3944,smd,9540,-,-,-,-
3945,axial,4,4,-2,-1,-
3946,smd,5234,-,-,-,-
3947,axial,7,5,3,4,-
3948,axial,3,0,4,4,-
3949,axial,3,3,9,-1,-
3950,axial,1,0,5,3,2
3951,axial,4,4,2,0,1
3952,smd,8064,-,-,-,-
3953,axial,1,4,5,1,-
3954,axial,1,1,1,-1,-
3955,axial,4,3,2,3,2
3956,axial,1,2,0,0,2
3957,smd,160,-,-,-,-
3958,smd,162,-,-,-,-
3959,smd,242,-,-,-,-
3960,axial,1,6,4,9,-
3961,axial,6,8,3,-1,-
3962,axial,1,5,7,-1,2
3963,axial,3,3,-2,-1,-
3964,axial,2,-1,-1,8,-
3965,axial,1,0,4,4,-
3966,smd,-,-,-,-,-
3967,axial,7,6,2,5,4
3968,smd,1801,-,-,-,-
3969,axial,9,8,6,8,-
3970,axial,2,2,2,2,-
3971,axial,0,4,4,2,-
3972,axial,-1,1,-1,3,3
3973,axial,1,2,4,1,1
3974,axial,9,4,2,9,-2
3975,smd,2150,-,-,-,-
3976,axial,3,4,0,3,2
3977,axial,1,1,2,4,-
3978,axial,1,2,0,-1,-
3979,smd,824,-,-,-,-
3980,axial,0,2,2,1,-
3981,axial,4,6,6,2,-
3982,axial,1,7,3,1,1
3983,axial,-2,-2,-2,-,-
3984,axial,1,2,6,6,-
3985,axial,6,8,3,9,-2
3986,axial,5,6,5,-1,-
3987,axial,0,7,0,1,-
3988,axial,3,2,2,1,-
3989,axial,1,1,9,4,-
3990,smd,020,-,-,-,-
3991,axial,9,3,6,3,-
3992,axial,1,0,1,-1,-
3993,axial,1,5,0,1,2
3994,axial,9,4,6,5,-
3995,axial,8,8,1,-,-
3996,axial,-1,4,5,5,7
3997,axial,5,6,4,9,-
3998,axial,1,1,5,0,1
3999,axial,3,3,4,4,-
4000,axial,8,1,0,3,-
4001,axial,1,1,0,-1,2
4002,axial,1,1,2,1,1
4003,axial,1,1,4,4,-
4004,smd,-,-,-,-,-
4005,axial,2,7,0,1,1
4006,axial,7,3,2,4,1
4007,axial,1,3,0,3,1
4008,axial,1,2,4,-1,-
4009,axial,1,3,1,-1,-
4010,axial,1,5,2,9,-
4011,axial,9,2,1,-2,9
4012,axial,1,5,4,4,2
4013,axial,2,7,0,1,-
4014,axial,1,1,-1,2,-
4015,axial,1,4,0,2,2
4016,axial,9,9,9,1,1
4017,axial,1,5,4,4,-1
4018,axial,-2,0,2,2,-
4019,axial,6,2,0,8,-
4020,smd,2592,-,-,-,-
4021,axial,1,7,4,3,2
4022,axial,2,4,1,3,-
4023,axial,2,2,1,0,2
4024,axial,8,1,1,-2,-
4025,axial,1,1,3,-1,-
4026,axial,1,1,3,1,2
4027,axial,8,-,-,-,-
4028,axial,4,1,2,2,1
4029,axial,1,0,1,-,-
4030,axial,1,6,4,9,-
4031,axial,6,2,3,9,-
4032,axial,0,4,4,1,-
4033,axial,1,1,-1,-2,-
4034,smd,472,-,-,-,-
4035,axial,8,2,4,-1,-
4036,axial,1,2,3,6,-
4037,axial,-2,1,8,3,9
4038,axial,3,0,1,2,2
4039,axial,1,2,0,-1,-
4040,smd,3163,-,-,-,-
4041,axial,1,5,4,8,-
4042,axial,1,0,7,2,1
4043,axial,1,3,0,4,-
4044,axial,1,4,3,0,1
4045,axial,2,7,7,-1,2
4046,axial,6,2,0,3,2
4047,axial,1,3,7,4,-
4048,axial,9,2,1,1,-
4049,axial,1,0,4,-2,-
4050,axial,1,3,0,2,1
4051,axial,2,4,2,3,-
4052,axial,7,5,3,4,-
4053,axial,1,2,4,-,-
4054,axial,2,2,9,8,9
4055,smd,-,-,-,-,-
4056,axial,2,0,0,1,-
4057,axial,3,6,4,4,-
4058,smd,2050,-,-,-,-
4059,axial,1,1,1,1,-
4060,axial,-2,-,-,-,-
4061,smd,151,-,-,-,-
4062,smd,2554,-,-,-,-
4063,axial,8,1,5,4,-
4064,axial,1,1,-2,-1,-
4065,axial,3,3,2,4,2
4066,axial,-2,8,-,-,-
4067,smd,625,-,-,-,-
4068,axial,2,0,4,5,1
4069,axial,5,7,6,4,2
4070,axial,5,0,4,2,-
4071,smd,6043,-,-,-,-
4072,axial,1,-,-,-,-
4073,axial,2,2,2,2,-
4074,axial,6,5,-1,8,-
4075,smd,2940,-,-,-,-
4076,smd,5490,-,-,-,-
4077,axial,1,1,1,1,1
4078,axial,8,3,4,-,-
4079,smd,274,-,-,-,-
4080,axial,4,1,4,-2,-
4081,axial,1,0,2,-2,-
4082,axial,3,7,4,1,2
4083,axial,2,5,5,4,2
4084,axial,2,5,2,2,-
4085,axial,4,3,6,1,-
4086,axial,4,2,2,4,2
4087,axial,-2,1,1,-2,-2
4088,axial,4,1,4,2,-
4089,axial,6,9,4,2,-
4090,axial,7,6,4,2,-
4091,axial,6,2,4,4,-
4092,axial,1,7,2,-,-
4093,smd,300,-,-,-,-
4094,axial,4,5,0,1,-
4095,axial,-2,4,0,2,-
